tipo_de_api,tip_execucao,qtd_itens,tamanho_query,tempo_de_resposta,tamanho_body_resposta
graphql,paralelo,40,229,0.615431,32
graphql,paralelo,60,229,0.609854,32
graphql,paralelo,80,229,0.735489,32
graphql,paralelo,100,230,0.608473,32
graphql,paralelo,20,238,0.603385,32
graphql,paralelo,40,238,0.543565,32
graphql,paralelo,60,238,0.552914,32
graphql,paralelo,80,238,0.569482,32
graphql,paralelo,100,239,0.872364,32
rest,sequencial,20,24,1.256047,103493
rest,sequencial,40,24,1.644151,207283
rest,sequencial,60,24,2.186703,310012
rest,sequencial,80,24,2.426492,409725
rest,sequencial,100,25,3.156232,514141
rest,sequencial,20,44,1.030526,102666
rest,sequencial,40,44,1.664803,205828
rest,sequencial,60,44,2.086229,306105
rest,sequencial,80,44,2.17439,407735
rest,sequencial,100,45,2.868923,508819
rest,sequencial,20,55,1.085218,102666
rest,sequencial,40,55,1.509905,205828
rest,sequencial,60,55,2.233476,306105
rest,sequencial,80,55,2.391,407735
rest,sequencial,100,56,3.48755,508819
rest,sequencial,20,64,1.204436,102666
rest,sequencial,40,64,1.868355,205828
rest,sequencial,60,64,2.488705,306105
rest,sequencial,80,64,2.290704,407735
rest,sequencial,100,65,3.226611,508819
graphql,sequencial,20,198,0.972087,2827
graphql,sequencial,40,198,1.179934,5675
graphql,sequencial,60,198,1.610653,8457
graphql,sequencial,80,198,1.476685,11069
graphql,sequencial,100,199,1.888399,13903
graphql,sequencial,20,218,0.933546,32
graphql,sequencial,40,218,0.995388,32
graphql,sequencial,60,218,0.879506,32
graphql,sequencial,80,218,0.949488,32
graphql,sequencial,100,219,0.679933,32
graphql,sequencial,20,229,0.6623,32
graphql,sequencial,40,229,0.601316,32
graphql,sequencial,60,229,0.661716,32
graphql,sequencial,80,229,0.656019,32
graphql,sequencial,100,230,0.597581,32
graphql,sequencial,20,238,0.822189,32
graphql,sequencial,40,238,0.620541,32
graphql,sequencial,60,238,0.640126,32
graphql,sequencial,80,238,0.654734,32
graphql,sequencial,100,239,0.60469,32
rest,paralelo,20,24,1.407905,103493
rest,paralelo,40,24,1.852963,207283
rest,paralelo,60,24,2.221229,310012
rest,paralelo,80,24,3.310254,409725
rest,paralelo,100,25,3.117263,514141
rest,paralelo,20,44,1.382486,102666
rest,paralelo,40,44,1.798934,205828
rest,paralelo,60,44,2.348769,306105
rest,paralelo,80,44,2.818271,407735
rest,paralelo,100,45,2.783952,508819
rest,paralelo,20,55,1.290569,102666
rest,paralelo,40,55,1.625542,205828
rest,paralelo,60,55,3.016407,306105
rest,paralelo,80,55,3.257088,407735
rest,paralelo,100,56,3.675599,508819
rest,paralelo,20,64,1.563713,102666
rest,paralelo,40,64,1.690959,205828
rest,paralelo,60,64,2.217384,306105
rest,paralelo,80,64,2.319576,407735
rest,paralelo,100,65,3.626181,508819
graphql,paralelo,20,198,1.026252,2827
graphql,paralelo,40,198,1.284096,5675
graphql,paralelo,60,198,1.352947,8457
graphql,paralelo,80,198,1.82238,11069
graphql,paralelo,100,199,1.661392,13903
graphql,paralelo,20,218,0.650424,32
graphql,paralelo,40,218,0.5505,32
graphql,paralelo,60,218,0.565994,32
graphql,paralelo,80,218,0.573461,32
graphql,paralelo,100,219,0.592602,32
graphql,paralelo,20,229,0.565733,32
graphql,paralelo,40,229,0.568142,32
graphql,paralelo,60,229,0.621363,32
graphql,paralelo,80,229,0.653458,32
graphql,paralelo,100,230,0.658151,32
graphql,paralelo,20,238,0.706365,32
graphql,paralelo,40,238,0.583993,32
graphql,paralelo,60,238,0.666026,32
graphql,paralelo,80,238,0.823655,32
graphql,paralelo,100,239,1.02338,32
rest,sequencial,20,24,1.28919,103493
rest,sequencial,40,24,1.91116,207283
rest,sequencial,60,24,2.259528,310012
rest,sequencial,80,24,2.512545,409725
rest,sequencial,100,25,3.479428,514141
rest,sequencial,20,44,1.59919,102666
rest,sequencial,40,44,1.772373,205828
rest,sequencial,60,44,1.948492,306105
rest,sequencial,80,44,3.051906,407735
rest,sequencial,100,45,3.444381,508819
rest,sequencial,20,55,1.144482,102666
rest,sequencial,40,55,1.591876,205828
rest,sequencial,60,55,2.314745,306105
rest,sequencial,80,55,2.405602,407735
rest,sequencial,100,56,3.021895,508819
rest,sequencial,20,64,1.145749,102666
rest,sequencial,40,64,1.94499,205828
rest,sequencial,60,64,2.427577,306105
rest,sequencial,80,64,3.355095,407735
rest,sequencial,100,65,3.290144,508819
graphql,sequencial,20,198,1.047801,2827
graphql,sequencial,40,198,1.187634,5675
graphql,sequencial,60,198,1.695278,8457
graphql,sequencial,80,198,1.699466,11069
graphql,sequencial,100,199,1.968236,13903
graphql,sequencial,20,218,0.681318,32
graphql,sequencial,40,218,0.568108,32
graphql,sequencial,60,218,0.864781,32
graphql,sequencial,80,218,0.649,32
graphql,sequencial,100,219,0.552137,32
graphql,sequencial,20,229,0.808075,32
graphql,sequencial,40,229,0.674467,32
graphql,sequencial,60,229,0.519858,32
graphql,sequencial,80,229,0.603836,32
graphql,sequencial,100,230,0.782606,32
graphql,sequencial,20,238,0.922697,32
graphql,sequencial,40,238,0.873819,32
graphql,sequencial,60,238,0.77465,32
graphql,sequencial,80,238,0.891212,32
graphql,sequencial,100,239,0.833496,32
rest,paralelo,20,24,1.575337,103493
rest,paralelo,40,24,2.047388,207283
rest,paralelo,60,24,1.974832,310012
rest,paralelo,80,24,3.068566,409725
rest,paralelo,100,25,3.586821,514141
rest,paralelo,20,44,1.284565,102666
rest,paralelo,40,44,1.650431,205828
rest,paralelo,60,44,2.314373,306105
rest,paralelo,80,44,2.470487,407735
rest,paralelo,100,45,4.073021,508819
rest,paralelo,20,55,1.229876,102666
rest,paralelo,40,55,1.804946,205828
rest,paralelo,60,55,2.404902,306105
rest,paralelo,80,55,3.241406,407735
rest,paralelo,100,56,3.126741,508819
rest,paralelo,20,64,1.212079,102666
rest,paralelo,40,64,1.585429,205828
rest,paralelo,60,64,2.026797,306105
rest,paralelo,80,64,2.536332,407735
rest,paralelo,100,65,3.704845,508819
graphql,paralelo,20,198,1.203192,2827
graphql,paralelo,40,198,1.43274,5675
graphql,paralelo,60,198,1.463259,8457
graphql,paralelo,80,198,1.867783,11069
graphql,paralelo,100,199,1.753861,13903
graphql,paralelo,20,218,0.942314,32
graphql,paralelo,40,218,0.714535,32
graphql,paralelo,60,218,0.904742,32
graphql,paralelo,80,218,0.595924,32
graphql,paralelo,100,219,0.594057,32
graphql,paralelo,20,229,0.599011,32
graphql,paralelo,40,229,0.578818,32
graphql,paralelo,60,229,0.582278,32
graphql,paralelo,80,229,0.583928,32
graphql,paralelo,100,230,0.57866,32
graphql,paralelo,20,238,0.637099,32
graphql,paralelo,40,238,0.66765,32
graphql,paralelo,60,238,0.797399,32
graphql,paralelo,80,238,0.659904,32
graphql,paralelo,100,239,0.587784,32
rest,sequencial,20,24,1.419715,103493
rest,sequencial,40,24,1.820544,207283
rest,sequencial,60,24,2.056427,310012
rest,sequencial,80,24,2.692997,409725
rest,sequencial,100,25,2.682065,514141
rest,sequencial,20,44,1.416066,102666
rest,sequencial,40,44,1.664214,205828
rest,sequencial,60,44,2.063349,306105
rest,sequencial,80,44,2.544365,407735
rest,sequencial,100,45,4.033163,508819
rest,sequencial,20,55,1.518389,102666
rest,sequencial,40,55,1.896451,205828
rest,sequencial,60,55,2.194206,306105
rest,sequencial,80,55,2.8575,407735
rest,sequencial,100,56,3.290303,508819
rest,sequencial,20,64,1.240957,102666
rest,sequencial,40,64,1.646699,205828
rest,sequencial,60,64,2.023706,306105
rest,sequencial,80,64,2.618201,407735
rest,sequencial,100,65,3.267978,508819
graphql,sequencial,20,198,0.907443,2827
graphql,sequencial,40,198,1.47886,5675
graphql,sequencial,60,198,1.572784,8457
graphql,sequencial,80,198,1.487454,11069
graphql,sequencial,100,199,1.913934,13903
graphql,sequencial,20,218,0.625599,32
graphql,sequencial,40,218,0.601578,32
graphql,sequencial,60,218,0.570516,32
graphql,sequencial,80,218,0.641324,32
graphql,sequencial,100,219,0.628989,32
graphql,sequencial,20,229,0.579843,32
graphql,sequencial,40,229,0.787853,32
graphql,sequencial,60,229,0.576425,32
graphql,sequencial,80,229,0.577362,32
graphql,sequencial,100,230,0.627393,32
graphql,sequencial,20,238,0.626041,32
graphql,sequencial,40,238,0.573017,32
graphql,sequencial,60,238,0.614195,32
graphql,sequencial,80,238,0.630357,32
graphql,sequencial,100,239,0.637545,32
rest,paralelo,20,24,1.074625,103493
rest,paralelo,40,24,1.540649,207283
rest,paralelo,60,24,2.030198,310012
rest,paralelo,80,24,2.360537,409725
rest,paralelo,100,25,3.274653,514141
rest,paralelo,20,44,1.483243,102666
rest,paralelo,40,44,1.638563,205828
rest,paralelo,60,44,2.125872,306105
rest,paralelo,80,44,2.675882,407735
rest,paralelo,100,45,2.850176,508819
rest,paralelo,20,55,1.196911,102666
rest,paralelo,40,55,1.550691,205828
rest,paralelo,60,55,1.880158,306105
rest,paralelo,80,55,2.388174,407735
rest,paralelo,100,56,2.649475,508819
rest,paralelo,20,64,1.116597,102666
rest,paralelo,40,64,1.628407,205828
rest,paralelo,60,64,2.121408,306105
rest,paralelo,80,64,2.298568,407735
rest,paralelo,100,65,3.152333,508819
graphql,paralelo,20,198,0.886755,2827
graphql,paralelo,40,198,1.0849,5675
graphql,paralelo,60,198,1.462108,8457
graphql,paralelo,80,198,1.693022,11069
graphql,paralelo,100,199,1.864515,13903
graphql,paralelo,20,218,0.578876,32
graphql,paralelo,40,218,0.592824,32
graphql,paralelo,60,218,0.72695,32
graphql,paralelo,80,218,0.573838,32
graphql,paralelo,100,219,0.543952,32
graphql,paralelo,20,229,0.605843,32
graphql,paralelo,40,229,0.623367,32
graphql,paralelo,60,229,0.566722,32
graphql,paralelo,80,229,0.569385,32
graphql,paralelo,100,230,0.549923,32
graphql,paralelo,20,238,0.52899,32
graphql,paralelo,40,238,0.552657,32
graphql,paralelo,60,238,0.547851,32
graphql,paralelo,80,238,0.530145,32
graphql,paralelo,100,239,0.530205,32
rest,sequencial,20,24,1.034323,103493
rest,sequencial,40,24,1.481445,207283
rest,sequencial,60,24,2.483673,310012
rest,sequencial,80,24,2.612263,409725
rest,sequencial,100,25,2.990543,514141
rest,sequencial,20,44,1.266601,102666
rest,sequencial,40,44,1.651975,205828
rest,sequencial,60,44,1.897799,306105
rest,sequencial,80,44,2.379224,407735
rest,sequencial,100,45,2.897953,508819
rest,sequencial,20,55,0.99979,102666
rest,sequencial,40,55,1.499862,205828
rest,sequencial,60,55,2.033656,306105
rest,sequencial,80,55,2.393189,407735
rest,sequencial,100,56,2.882985,508819
rest,sequencial,20,64,1.040834,102666
rest,sequencial,40,64,2.495696,205828
rest,sequencial,60,64,2.230388,306105
rest,sequencial,80,64,2.394136,407735
rest,sequencial,100,65,3.120995,508819
graphql,sequencial,20,198,1.002495,2827
graphql,sequencial,40,198,1.05827,5675
graphql,sequencial,60,198,1.280959,8457
graphql,sequencial,80,198,1.610155,11069
graphql,sequencial,100,199,1.836993,13903
graphql,sequencial,20,218,0.5926,32
graphql,sequencial,40,218,0.5224,32
graphql,sequencial,60,218,0.584035,32
graphql,sequencial,80,218,0.58929,32
graphql,sequencial,100,219,0.603765,32
graphql,sequencial,20,229,0.571084,32
graphql,sequencial,40,229,0.504694,32
graphql,sequencial,60,229,0.585637,32
graphql,sequencial,80,229,0.598148,32
graphql,sequencial,100,230,0.551515,32
graphql,sequencial,20,238,0.577868,32
graphql,sequencial,40,238,0.637862,32
graphql,sequencial,60,238,0.591454,32
graphql,sequencial,80,238,0.606146,32
graphql,sequencial,100,239,0.710958,32
rest,paralelo,20,24,1.102481,103493
rest,paralelo,40,24,1.636053,207283
rest,paralelo,60,24,1.84231,310012
rest,paralelo,80,24,2.174984,409725
rest,paralelo,100,25,3.128699,514141
rest,paralelo,20,44,1.097291,102666
rest,paralelo,40,44,1.441272,205828
rest,paralelo,60,44,2.062767,306105
rest,paralelo,80,44,2.473735,407735
rest,paralelo,100,45,2.862729,508819
rest,paralelo,20,55,1.163009,102666
rest,paralelo,40,55,1.506473,205828
rest,paralelo,60,55,2.287844,306105
rest,paralelo,80,55,2.700397,407735
rest,paralelo,100,56,2.861066,508819
rest,paralelo,20,64,1.105914,102666
rest,paralelo,40,64,1.550392,205828
rest,paralelo,60,64,2.170578,306105
rest,paralelo,80,64,2.400655,407735
rest,paralelo,100,65,3.912379,508819
graphql,paralelo,20,198,0.932781,2827
graphql,paralelo,40,198,1.287623,5675
graphql,paralelo,60,198,1.327619,8457
graphql,paralelo,80,198,1.758264,11069
graphql,paralelo,100,199,1.873286,13903
graphql,paralelo,20,218,0.561293,32
graphql,paralelo,40,218,0.566901,32
graphql,paralelo,60,218,0.568321,32
graphql,paralelo,80,218,0.577372,32
graphql,paralelo,100,219,0.593212,32
graphql,paralelo,20,229,0.565819,32
graphql,paralelo,40,229,0.646175,32
graphql,paralelo,60,229,0.559278,32
graphql,paralelo,80,229,0.559461,32
graphql,paralelo,100,230,0.565896,32
graphql,paralelo,20,238,0.611471,32
graphql,paralelo,40,238,0.578349,32
graphql,paralelo,60,238,0.569636,32
graphql,paralelo,80,238,0.63226,32
graphql,paralelo,100,239,0.589326,32
rest,sequencial,20,24,1.145557,103493
rest,sequencial,40,24,1.456288,207283
rest,sequencial,60,24,2.146016,310012
rest,sequencial,80,24,2.327032,409725
rest,sequencial,100,25,2.913709,514141
rest,sequencial,20,44,1.13414,102666
rest,sequencial,40,44,1.602372,205828
rest,sequencial,60,44,1.996954,306105
rest,sequencial,80,44,2.462031,407735
rest,sequencial,100,45,2.784903,508819
rest,sequencial,20,55,1.537408,102666
rest,sequencial,40,55,1.582536,205828
rest,sequencial,60,55,2.200253,306105
rest,sequencial,80,55,3.100806,407735
rest,sequencial,100,56,2.820358,508819
rest,sequencial,20,64,1.131053,102666
rest,sequencial,40,64,1.621972,205828
rest,sequencial,60,64,1.976221,306105
rest,sequencial,80,64,2.473254,407735
rest,sequencial,100,65,2.879908,508819
graphql,sequencial,20,198,0.867781,2827
graphql,sequencial,40,198,1.078993,5675
graphql,sequencial,60,198,1.31472,8457
graphql,sequencial,80,198,1.580649,11069
graphql,sequencial,100,199,3.059348,13903
graphql,sequencial,20,218,0.592329,32
graphql,sequencial,40,218,0.605326,32
graphql,sequencial,60,218,0.555478,32
graphql,sequencial,80,218,0.777108,32
graphql,sequencial,100,219,0.855762,32
graphql,sequencial,20,229,0.615389,32
graphql,sequencial,40,229,0.58837,32
graphql,sequencial,60,229,0.58538,32
graphql,sequencial,80,229,0.589985,32
graphql,sequencial,100,230,0.583518,32
graphql,sequencial,20,238,0.519635,32
graphql,sequencial,40,238,0.747743,32
graphql,sequencial,60,238,0.544214,32
graphql,sequencial,80,238,0.562238,32
graphql,sequencial,100,239,0.614539,32
rest,paralelo,20,24,1.015677,103493
rest,paralelo,40,24,1.407846,207283
rest,paralelo,60,24,1.999363,310012
rest,paralelo,80,24,2.440645,409725
rest,paralelo,100,25,2.57688,514141
rest,paralelo,20,44,1.24287,102666
rest,paralelo,40,44,1.754607,205828
rest,paralelo,60,44,3.660976,306105
rest,paralelo,80,44,3.128438,407735
rest,paralelo,100,45,3.833001,508819
rest,paralelo,20,55,1.410147,102666
rest,paralelo,40,55,1.727454,205828
rest,paralelo,60,55,2.246816,306105
rest,paralelo,80,55,2.788749,407735
rest,paralelo,100,56,3.056627,508819
rest,paralelo,20,64,1.323088,102666
rest,paralelo,40,64,1.776484,205828
rest,paralelo,60,64,2.058804,306105
rest,paralelo,80,64,2.575024,407735
rest,paralelo,100,65,2.905761,508819
graphql,paralelo,20,198,1.118647,2827
graphql,paralelo,40,198,1.212296,5675
graphql,paralelo,60,198,1.47777,8457
graphql,paralelo,80,198,1.810704,11069
graphql,paralelo,100,199,2.008924,13903
graphql,paralelo,20,218,0.55702,32
graphql,paralelo,40,218,0.890412,32
graphql,paralelo,60,218,0.693388,32
graphql,paralelo,80,218,0.754109,32
graphql,paralelo,100,219,0.604409,32
graphql,paralelo,20,229,0.777264,32
graphql,paralelo,40,229,0.840804,32
graphql,paralelo,60,229,0.621507,32
graphql,paralelo,80,229,0.535739,32
graphql,paralelo,100,230,0.616596,32
graphql,paralelo,20,238,0.779091,32
graphql,paralelo,40,238,0.800886,32
graphql,paralelo,60,238,0.828418,32
graphql,paralelo,80,238,0.616088,32
graphql,paralelo,100,239,0.594098,32
rest,sequencial,20,24,1.116097,103493
rest,sequencial,40,24,1.630719,207283
rest,sequencial,60,24,3.424235,310012
rest,sequencial,80,24,3.08478,409725
rest,sequencial,100,25,3.176503,514141
rest,sequencial,20,44,1.393089,102666
rest,sequencial,40,44,1.835795,205828
rest,sequencial,60,44,2.063144,306105
rest,sequencial,80,44,2.318194,407735
rest,sequencial,100,45,3.133531,508819
rest,sequencial,20,55,1.141955,102666
rest,sequencial,40,55,1.527301,205828
rest,sequencial,60,55,2.168316,306105
rest,sequencial,80,55,2.539539,407735
rest,sequencial,100,56,3.194788,508819
rest,sequencial,20,64,1.487645,102666
rest,sequencial,40,64,1.65139,205828
rest,sequencial,60,64,2.393558,306105
rest,sequencial,80,64,2.802125,407735
rest,sequencial,100,65,2.815197,508819
graphql,sequencial,20,198,0.97071,2827
graphql,sequencial,40,198,1.141548,5675
graphql,sequencial,60,198,1.587621,8457
graphql,sequencial,80,198,1.586785,11069
graphql,sequencial,100,199,2.062145,13903
graphql,sequencial,20,218,0.576302,32
graphql,sequencial,40,218,0.759058,32
graphql,sequencial,60,218,0.619873,32
graphql,sequencial,80,218,0.578041,32
graphql,sequencial,100,219,0.557206,32
graphql,sequencial,20,229,0.562872,32
graphql,sequencial,40,229,0.665007,32
graphql,sequencial,60,229,0.591635,32
graphql,sequencial,80,229,0.589341,32
graphql,sequencial,100,230,0.587881,32
graphql,sequencial,20,238,0.678611,32
graphql,sequencial,40,238,0.640527,32
graphql,sequencial,60,238,0.5818,32
graphql,sequencial,80,238,0.600376,32
graphql,sequencial,100,239,0.576303,32
rest,paralelo,20,24,1.102102,103493
rest,paralelo,40,24,1.93946,207283
rest,paralelo,60,24,2.067183,310012
rest,paralelo,80,24,2.521311,409725
rest,paralelo,100,25,2.790066,514141
rest,paralelo,20,44,1.302064,102666
rest,paralelo,40,44,1.59201,205828
rest,paralelo,60,44,2.001278,306105
rest,paralelo,80,44,2.567062,407735
rest,paralelo,100,45,2.756082,508819
rest,paralelo,20,55,1.267482,102666
rest,paralelo,40,55,1.817068,205828
rest,paralelo,60,55,1.9316,306105
rest,paralelo,80,55,2.590074,407735
rest,paralelo,100,56,3.046004,508819
rest,paralelo,20,64,1.416195,102666
rest,paralelo,40,64,1.601049,205828
rest,paralelo,60,64,2.609469,306105
rest,paralelo,80,64,2.579228,407735
rest,paralelo,100,65,3.141793,508819
graphql,paralelo,20,198,0.93773,2827
graphql,paralelo,40,198,1.512624,5675
graphql,paralelo,60,198,1.608099,8457
graphql,paralelo,80,198,1.722177,11069
graphql,paralelo,100,199,2.063612,13903
graphql,paralelo,20,218,0.600401,32
graphql,paralelo,40,218,0.593461,32
graphql,paralelo,60,218,0.574002,32
graphql,paralelo,80,218,0.569694,32
graphql,paralelo,100,219,0.574889,32
graphql,paralelo,20,229,0.577717,32
graphql,paralelo,40,229,0.545467,32
graphql,paralelo,60,229,0.629985,32
graphql,paralelo,80,229,0.554334,32
graphql,paralelo,100,230,0.615164,32
graphql,paralelo,20,238,0.609902,32
graphql,paralelo,40,238,0.544626,32
graphql,paralelo,60,238,0.562488,32
graphql,paralelo,80,238,0.57686,32
graphql,paralelo,100,239,0.593784,32
rest,sequencial,20,24,1.212276,103493
rest,sequencial,40,24,1.730847,207283
rest,sequencial,60,24,2.099224,310012
rest,sequencial,80,24,2.578542,409725
rest,sequencial,100,25,2.938251,514141
rest,sequencial,20,44,1.074992,102666
rest,sequencial,40,44,1.834989,205828
rest,sequencial,60,44,2.390701,306105
rest,sequencial,80,44,3.608397,407735
rest,sequencial,100,45,3.1578,508819
rest,sequencial,20,55,1.058481,102666
rest,sequencial,40,55,1.809803,205828
rest,sequencial,60,55,2.148819,306105
rest,sequencial,80,55,2.445258,407735
rest,sequencial,100,56,2.884057,508819
rest,sequencial,20,64,1.226233,102666
rest,sequencial,40,64,1.495749,205828
rest,sequencial,60,64,1.973511,306105
rest,sequencial,80,64,2.817324,407735
rest,sequencial,100,65,2.921451,508819
graphql,sequencial,20,198,0.998448,2827
graphql,sequencial,40,198,1.098067,5675
graphql,sequencial,60,198,1.780551,8457
graphql,sequencial,80,198,2.215333,11069
graphql,sequencial,100,199,2.143636,13903
graphql,sequencial,20,218,0.582836,32
graphql,sequencial,40,218,0.59498,32
graphql,sequencial,60,218,1.029972,32
graphql,sequencial,80,218,0.789443,32
graphql,sequencial,100,219,0.714273,32
graphql,sequencial,20,229,0.743119,32
graphql,sequencial,40,229,0.749823,32
graphql,sequencial,60,229,0.834637,32
graphql,sequencial,80,229,0.722308,32
graphql,sequencial,100,230,0.869541,32
graphql,sequencial,20,238,0.751757,32
graphql,sequencial,40,238,0.884205,32
graphql,sequencial,60,238,0.805415,32
graphql,sequencial,80,238,0.717774,32
graphql,sequencial,100,239,0.549361,32
rest,paralelo,20,24,1.158685,103493
rest,paralelo,40,24,1.858118,207283
rest,paralelo,60,24,2.220222,310012
rest,paralelo,80,24,2.868006,409725
rest,paralelo,100,25,3.587208,514141
rest,paralelo,20,44,1.073885,102666
rest,paralelo,40,44,1.833663,205828
rest,paralelo,60,44,2.487807,306105
rest,paralelo,80,44,2.757136,407735
rest,paralelo,100,45,2.795782,508819
rest,paralelo,20,55,1.303304,102666
rest,paralelo,40,55,1.661027,205828
rest,paralelo,60,55,2.594743,306105
rest,paralelo,80,55,2.424836,407735
rest,paralelo,100,56,3.147239,508819
rest,paralelo,20,64,1.364109,102666
rest,paralelo,40,64,1.505593,205828
rest,paralelo,60,64,2.050728,306105
rest,paralelo,80,64,2.454688,407735
rest,paralelo,100,65,2.774973,508819
graphql,paralelo,20,198,1.199863,2827
graphql,paralelo,40,198,1.05418,5675
graphql,paralelo,60,198,1.38413,8457
graphql,paralelo,80,198,1.661811,11069
graphql,paralelo,100,199,1.906519,13903
graphql,paralelo,20,218,0.573928,32
graphql,paralelo,40,218,0.876914,32
graphql,paralelo,60,218,0.619757,32
graphql,paralelo,80,218,0.698204,32
graphql,paralelo,100,219,0.515065,32
graphql,paralelo,20,229,0.574374,32
graphql,paralelo,40,229,0.640033,32
graphql,paralelo,60,229,0.537944,32
graphql,paralelo,80,229,0.693473,32
graphql,paralelo,100,230,0.498424,32
graphql,paralelo,20,238,0.557056,32
graphql,paralelo,40,238,0.892275,32
graphql,paralelo,60,238,0.860991,32
graphql,paralelo,80,238,0.765173,32
graphql,paralelo,100,239,0.553754,32
rest,sequencial,20,24,1.088062,103493
rest,sequencial,40,24,1.858071,207283
rest,sequencial,60,24,2.086107,310012
rest,sequencial,80,24,2.494779,409725
rest,sequencial,100,25,2.665685,514141
rest,sequencial,20,44,1.18165,102666
rest,sequencial,40,44,1.50971,205828
rest,sequencial,60,44,2.148598,306105
rest,sequencial,80,44,2.573777,407735
rest,sequencial,100,45,3.061547,508819
rest,sequencial,20,55,1.19465,102666
rest,sequencial,40,55,1.572252,205828
rest,sequencial,60,55,2.170267,306105
rest,sequencial,80,55,2.445653,407735
rest,sequencial,100,56,3.684091,508819
rest,sequencial,20,64,1.128639,102666
rest,sequencial,40,64,1.574063,205828
rest,sequencial,60,64,2.039682,306105
rest,sequencial,80,64,2.487821,407735
rest,sequencial,100,65,2.937381,508819
graphql,sequencial,20,198,0.841819,2827
graphql,sequencial,40,198,1.112647,5675
graphql,sequencial,60,198,1.518678,8457
graphql,sequencial,80,198,1.57571,11069
graphql,sequencial,100,199,1.599123,13903
graphql,sequencial,20,218,0.537572,32
graphql,sequencial,40,218,0.608778,32
graphql,sequencial,60,218,0.583156,32
graphql,sequencial,80,218,0.577898,32
graphql,sequencial,100,219,0.556262,32
graphql,sequencial,20,229,0.591286,32
graphql,sequencial,40,229,0.59342,32
graphql,sequencial,60,229,0.617338,32
graphql,sequencial,80,229,0.630223,32
graphql,sequencial,100,230,0.721889,32
graphql,sequencial,20,238,0.5656,32
graphql,sequencial,40,238,0.604906,32
graphql,sequencial,60,238,0.86233,32
graphql,sequencial,80,238,0.540257,32
graphql,sequencial,100,239,0.545728,32
rest,paralelo,20,24,1.018205,103493
rest,paralelo,40,24,1.662269,207283
rest,paralelo,60,24,2.244453,310012
rest,paralelo,80,24,2.258199,409725
rest,paralelo,100,25,2.869046,514141
rest,paralelo,20,44,1.023179,102666
rest,paralelo,40,44,1.69552,205828
rest,paralelo,60,44,1.967112,306105
rest,paralelo,80,44,2.348469,407735
rest,paralelo,100,45,2.529056,508819
rest,paralelo,20,55,1.12132,102666
rest,paralelo,40,55,1.536107,205828
rest,paralelo,60,55,2.299025,306105
rest,paralelo,80,55,2.494779,407735
rest,paralelo,100,56,2.995672,508819
rest,paralelo,20,64,1.167287,102666
rest,paralelo,40,64,2.127437,205828
rest,paralelo,60,64,2.043336,306105
rest,paralelo,80,64,2.507903,407735
rest,paralelo,100,65,3.267695,508819
graphql,paralelo,20,198,0.963694,2827
graphql,paralelo,40,198,1.22939,5675
graphql,paralelo,60,198,1.300092,8457
graphql,paralelo,80,198,1.598347,11069
graphql,paralelo,100,199,2.020753,13903
graphql,paralelo,20,218,0.59783,32
graphql,paralelo,40,218,0.554179,32
graphql,paralelo,60,218,0.565118,32
graphql,paralelo,80,218,0.629141,32
graphql,paralelo,100,219,0.550782,32
graphql,paralelo,20,229,0.632655,32
graphql,paralelo,40,229,0.796493,32
graphql,paralelo,60,229,1.033328,32
graphql,paralelo,80,229,0.571146,32
graphql,paralelo,100,230,0.823801,32
graphql,paralelo,20,238,0.836552,32
graphql,paralelo,40,238,0.804875,32
graphql,paralelo,60,238,0.800869,32
graphql,paralelo,80,238,0.594526,32
graphql,paralelo,100,239,0.795285,32
rest,sequencial,20,24,1.255729,103493
rest,sequencial,40,24,1.704179,207283
rest,sequencial,60,24,2.200062,310012
rest,sequencial,80,24,2.803037,409725
rest,sequencial,100,25,3.224183,514141
rest,sequencial,20,44,1.475022,102666
rest,sequencial,40,44,1.610899,205828
rest,sequencial,60,44,3.002853,306105
rest,sequencial,80,44,2.74846,407735
rest,sequencial,100,45,3.43706,508819
rest,sequencial,20,55,1.351948,102666
rest,sequencial,40,55,1.411006,205828
rest,sequencial,60,55,2.560048,306105
rest,sequencial,80,55,2.384855,407735
rest,sequencial,100,56,2.80256,508819
rest,sequencial,20,64,1.176511,102666
rest,sequencial,40,64,1.651366,205828
rest,sequencial,60,64,2.122308,306105
rest,sequencial,80,64,2.456125,407735
rest,sequencial,100,65,3.181922,508819
graphql,sequencial,20,198,0.92785,2827
graphql,sequencial,40,198,1.245342,5675
graphql,sequencial,60,198,1.419016,8457
graphql,sequencial,80,198,1.697969,11069
graphql,sequencial,100,199,1.796412,13903
graphql,sequencial,20,218,0.519927,32
graphql,sequencial,40,218,0.558897,32
graphql,sequencial,60,218,0.580567,32
graphql,sequencial,80,218,0.533577,32
graphql,sequencial,100,219,0.598464,32
graphql,sequencial,20,229,0.625705,32
graphql,sequencial,40,229,0.589731,32
graphql,sequencial,60,229,0.589722,32
graphql,sequencial,80,229,0.585505,32
graphql,sequencial,100,230,0.591521,32
graphql,sequencial,20,238,0.588411,32
graphql,sequencial,40,238,0.587558,32
graphql,sequencial,60,238,0.660569,32
graphql,sequencial,80,238,0.607034,32
graphql,sequencial,100,239,0.575843,32
rest,paralelo,20,24,1.124574,103493
rest,paralelo,40,24,1.516642,207283
rest,paralelo,60,24,2.642259,310012
rest,paralelo,80,24,2.78149,409725
